Line Item Details/Line Item ID,Identity Details/Customer Name,Identity Details/Resource Purchase Account ID,Identity Details/Resource Purchase Account,Identity Details/Resource Owner Account ID,Identity Details/Resource Owner Account,Billing Details/Service Entity,Billing Details/Billing Month,Billing Details/Line Item Type,Billing Details/Consume Type,Product Details/Product Code,Product Details/Product Name,Product Details/Commodity Code,Product Details/Commodity Name,Product Details/Billing Item Code,Product Details/Billing Item Name,Product Details/Purchase Configuration,Product Details/Instance Type,Resource Details/Resource ID,Resource Details/Instance ID,Resource Details/Resource Name,Resource Details/Region Code,Resource Details/Region,Duration Details/Charge Duration,Duration Details/Charge Duration Unit,Usage Details/Usage,Usage Details/Usage Unit,Pricing Details/List Price,Pricing Details/List Price Unit,Pricing Details/Currency,Fee Details/Gross Amount,Fee Details/Billing Formula,Prepaid Purchase Offset Details/Prepaid Purchase Offset from Total List Price,Prepaid Purchase Offset Details/Amount After Prepaid Purchase Offset,Prepaid Purchase Offset Details/Prepaid Purchase Offset Amount,Discount Details/Discount Amount,Discount Details/Amount After Price Reduction,Coupon Deduction Details/Coupon Deduction Amount,Payable Details/Tax-exclusive Payable Amount
12dffcaaaf2ec916b5ac458254ae0e64,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,YUNMARKET_THIRD_PARTY,Third-Party Services in Marketplace,sgcmgj00036196,sgcmgj00036196,package_version,package_version,"[{""name"":""package_version"",""value"":""yuncode3019600001""}]",,,5000003360156	,,-,-,,,,,0,,USD,0,,,,,0,0,0,0
2d2f9aa81281079f03c56b4420004788,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,alb_function_edition,Edition (Instance Fee),"[{""name"":""Edition (Instance Fee)"",""value"":""Standard""},{""name"":""Region"",""value"":""Singapore""}]",,alb-v3amtp6inb90sh5ixj,alb-v3amtp6inb90sh5ixj;ap-southeast-1,POS-U2-XOLB01,ap-southeast-1,Singapore,222,hours,,,0.021,USD/Hour,USD,4.662,List Price*Charge Duration,,,,0,4.662,0,4.662
391ea8c4ab18f316b32a062ad39ca264,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Rounded-down Fee,Round-off Discount,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,alb_function_edition,Edition (Instance Fee),,,alb-a71lfeivjvuutdou9v,alb-a71lfeivjvuutdou9v;ap-southeast-1,RFID-PRD-APLB01,ap-southeast-1,Singapore,,,,,,,USD,0,,,,,0,0,0,-0.002787071
4c7977933a32a2acbfab2560a63e3849,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,lcu,Capacity Unit,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 99999999LCU]""}]",,alb-5o1cqc51itwmtgfz1r,alb-5o1cqc51itwmtgfz1r;ap-southeast-1,OMS-PRD-APLB01,ap-southeast-1,Singapore,,,10.32,LCU,0.007,USD/LCU,USD,0.07224,List Price*Usage,,,,0,0.07224,0,0.07224
533c089792a118eb2239932e861e0edf,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,lcu,Capacity Unit,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 99999999LCU]""}]",,alb-a71lfeivjvuutdou9v,alb-a71lfeivjvuutdou9v;ap-southeast-1,RFID-PRD-APLB01,ap-southeast-1,Singapore,,,38.946669,LCU,0.007,USD/LCU,USD,0.272626683,List Price*Usage,,,,0,0.272626683,0,0.272626683
636a76dcfd0193d69cfd8a3d4c2a28e6,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,alb_function_edition,Edition (Instance Fee),"[{""name"":""Edition (Instance Fee)"",""value"":""WAF Enabled""},{""name"":""Region"",""value"":""Singapore""}]",,alb-qv6poih66ma6k1k4nk,alb-qv6poih66ma6k1k4nk;ap-southeast-1,OMS-PRD-APLB01,ap-southeast-1,Singapore,222,hours,,,0.035,USD/Hour,USD,7.77,List Price*Charge Duration,,,,0,7.77,0,7.77
68305b6fe34075610ebfd220ab8942d7,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,alb_function_edition,Edition (Instance Fee),"[{""name"":""Edition (Instance Fee)"",""value"":""WAF Enabled""},{""name"":""Region"",""value"":""Singapore""}]",,alb-a71lfeivjvuutdou9v,alb-a71lfeivjvuutdou9v;ap-southeast-1,RFID-PRD-APLB01,ap-southeast-1,Singapore,222,hours,,,0.035,USD/Hour,USD,7.77,List Price*Charge Duration,,,,0,7.77,0,7.77
6cab370ebcc90a18c6684efe4ea622fc,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,lcu,Capacity Unit,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 99999999LCU]""}]",,alb-aqbgmkql5nz1ptdojq,alb-aqbgmkql5nz1ptdojq;ap-southeast-1,POS-PRD-XOLB01,ap-southeast-1,Singapore,,,208.04,LCU,0.007,USD/LCU,USD,1.45628,List Price*Usage,,,,0,1.45628,0,1.45628
6e021b30160d241430f7209c1dddfc1b,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,alb_function_edition,Edition (Instance Fee),"[{""name"":""Edition (Instance Fee)"",""value"":""Standard""},{""name"":""Region"",""value"":""Singapore""}]",,alb-5o1cqc51itwmtgfz1r,alb-5o1cqc51itwmtgfz1r;ap-southeast-1,OMS-PRD-APLB01,ap-southeast-1,Singapore,222,hours,,,0.021,USD/Hour,USD,4.662,List Price*Charge Duration,,,,0,4.662,0,4.662
84d6b599e58d62e41306de498d038d8a,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,lcu,Capacity Unit,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 99999999LCU]""}]",,alb-v3amtp6inb90sh5ixj,alb-v3amtp6inb90sh5ixj;ap-southeast-1,POS-U2-XOLB01,ap-southeast-1,Singapore,,,148.12,LCU,0.007,USD/LCU,USD,1.03684,List Price*Usage,,,,0,1.03684,0,1.03684
86f006374dac4e4f293e4c3c4dd64ce3,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,lcu,Capacity Unit,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 99999999LCU]""}]",,alb-5o1cqc51itwmtgfz1r,alb-5o1cqc51itwmtgfz1r;ap-southeast-1,OMS-PRD-APLB01,ap-southeast-1,Singapore,,,10.8,LCU,0.007,USD/LCU,USD,0.0756,List Price*Usage,,,,0,0.0756,0,0.0756
8ff61684a3d0fb93b770265648b8ce55,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,alb_function_edition,Edition (Instance Fee),"[{""name"":""Edition (Instance Fee)"",""value"":""WAF Enabled""},{""name"":""Region"",""value"":""Singapore""}]",,alb-qv6poih66ma6k1k4nk,alb-qv6poih66ma6k1k4nk;ap-southeast-1,OMS-PRD-APLB01,ap-southeast-1,Singapore,522,hours,,,0.035,USD/Hour,USD,18.27,List Price*Charge Duration,,,,0,18.27,0,18.27
920258c799a28098ad09783b7584cfbf,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,lcu,Capacity Unit,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 99999999LCU]""}]",,alb-aqbgmkql5nz1ptdojq,alb-aqbgmkql5nz1ptdojq;ap-southeast-1,POS-PRD-XOLB01,ap-southeast-1,Singapore,,,78.971483,LCU,0.007,USD/LCU,USD,0.552800381,List Price*Usage,,,,0,0.552800381,0,0.552800381
96d9e415b9476504f5cf364520717df4,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,alb_function_edition,Edition (Instance Fee),"[{""name"":""Edition (Instance Fee)"",""value"":""Standard""},{""name"":""Region"",""value"":""Singapore""}]",,alb-aqbgmkql5nz1ptdojq,alb-aqbgmkql5nz1ptdojq;ap-southeast-1,POS-PRD-XOLB01,ap-southeast-1,Singapore,222,hours,,,0.021,USD/Hour,USD,4.662,List Price*Charge Duration,,,,0,4.662,0,4.662
ad96f66f6ee1d2b2b8a5e62abfae1c4e,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,lcu,Capacity Unit,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 99999999LCU]""}]",,alb-m89jemkgfmzk5c3ylm,alb-m89jemkgfmzk5c3ylm;ap-southeast-1,,ap-southeast-1,Singapore,,,12.540001,LCU,0.007,USD/LCU,USD,0.087780007,List Price*Usage,,,,0,0.087780007,0,0.087780007
ae75819f286584e5d0d199c74684ec9d,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,lcu,Capacity Unit,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 99999999LCU]""}]",,alb-qv6poih66ma6k1k4nk,alb-qv6poih66ma6k1k4nk;ap-southeast-1,OMS-PRD-APLB01,ap-southeast-1,Singapore,,,24.32,LCU,0.007,USD/LCU,USD,0.17024,List Price*Usage,,,,0,0.17024,0,0.17024
b55ace573cc6e2e1278719e951e26e33,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,alb_function_edition,Edition (Instance Fee),"[{""name"":""Edition (Instance Fee)"",""value"":""Basic""},{""name"":""Region"",""value"":""Singapore""}]",,alb-m89jemkgfmzk5c3ylm,alb-m89jemkgfmzk5c3ylm;ap-southeast-1,,ap-southeast-1,Singapore,249,hours,,,0.007,USD/Hour,USD,1.743,List Price*Charge Duration,,,,0,1.743,0,1.743
ce0ae9b2c4f86101240a6e7ec2387865,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_ealb_public_intl,Application Load Balancer,alb_function_edition,Edition (Instance Fee),"[{""name"":""Edition (Instance Fee)"",""value"":""Standard""},{""name"":""Region"",""value"":""Singapore""}]",,alb-5o1cqc51itwmtgfz1r,alb-5o1cqc51itwmtgfz1r;ap-southeast-1,OMS-PRD-APLB01,ap-southeast-1,Singapore,522,hours,,,0.021,USD/Hour,USD,10.962,List Price*Charge Duration,,,,0,10.962,0,10.962
21015b7a4e9b3a17b6f78370e32a9ec3,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_intl,CLB (Pay-As-You-Go) International Site,Instance_Fee,Instance Fee,"[{""name"":""Instance Fee"",""value"":""Standard""},{""name"":""Instance Fee"",""value"":""Charged""},{""name"":""Region"",""value"":""Singapore""}]",,lb-gs5bajky1igotk6dgbdrs,lb-gs5bajky1igotk6dgbdrs,,ap-southeast-1,Singapore,280,piece·hour,,,0.021,USD/piece·hour,USD,5.88,List Price*Charge Duration,,,,0,5.88,0,5.88
23249bfa199bbb38438d00197c18f65a,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_intl,CLB (Pay-As-You-Go) International Site,Instance_Fee,Instance Fee,"[{""name"":""Instance Fee"",""value"":""Standard""},{""name"":""Instance Fee"",""value"":""Charged""},{""name"":""Region"",""value"":""Singapore""}]",,lb-gs55fzuju9bkblgrn8gcs,lb-gs55fzuju9bkblgrn8gcs,,ap-southeast-1,Singapore,280,piece·hour,,,0.021,USD/piece·hour,USD,5.88,List Price*Charge Duration,,,,0,5.88,0,5.88
26cdc9cce892eaf35216c8ff14952139,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_intl,CLB (Pay-As-You-Go) International Site,Instance_Fee,Instance Fee,"[{""name"":""Instance Fee"",""value"":""Standard""},{""name"":""Instance Fee"",""value"":""Charged""},{""name"":""Region"",""value"":""Singapore""}]",,lb-gs55fzuju9bkblgrn8gcs,lb-gs55fzuju9bkblgrn8gcs,,ap-southeast-1,Singapore,448,piece·hour,,,0.021,USD/piece·hour,USD,9.408,List Price*Charge Duration,,,,0,9.408,0,9.408
4da70104a340f139bc8ca924798713b2,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_intl,CLB (Pay-As-You-Go) International Site,clcu,CLCU,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 9999999999999LCU]""}]",,lb-gs55fzuju9bkblgrn8gcs,lb-gs55fzuju9bkblgrn8gcs,,ap-southeast-1,Singapore,,,0.586048,LCU,0.007,USD/LCU,USD,0.004102336,List Price*Usage,,,,0,0.004102336,0,0.004102336
76814e31fcf0178f7f69d73057a414c5,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_intl,CLB (Pay-As-You-Go) International Site,clcu,CLCU,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 9999999999999LCU]""}]",,lb-gs5bajky1igotk6dgbdrs,lb-gs5bajky1igotk6dgbdrs,,ap-southeast-1,Singapore,,,7.00833,LCU,0.007,USD/LCU,USD,0.04905831,List Price*Usage,,,,0,0.04905831,0,0.04905831
99f835b8a28ae1d51674393ee6b720f3,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_intl,CLB (Pay-As-You-Go) International Site,Instance_Fee,Instance Fee,"[{""name"":""Instance Fee"",""value"":""Standard""},{""name"":""Instance Fee"",""value"":""Charged""},{""name"":""Region"",""value"":""Singapore""}]",,lb-gs5bajky1igotk6dgbdrs,lb-gs5bajky1igotk6dgbdrs,,ap-southeast-1,Singapore,448,piece·hour,,,0.021,USD/piece·hour,USD,9.408,List Price*Charge Duration,,,,0,9.408,0,9.408
aae9f661ce35c12421a2a5eb11b95650,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_intl,CLB (Pay-As-You-Go) International Site,clcu,CLCU,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 9999999999999LCU]""}]",,lb-gs55fzuju9bkblgrn8gcs,lb-gs55fzuju9bkblgrn8gcs,,ap-southeast-1,Singapore,,,0.34163,LCU,0.007,USD/LCU,USD,0.00239141,List Price*Usage,,,,0,0.00239141,0,0.00239141
c6a18da60b255133e634e6f0546c9312,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Rounded-down Fee,Round-off Discount,slb,Server Load Balancer,slb_intl,CLB (Pay-As-You-Go) International Site,Instance_Fee,Instance Fee,,,lb-gs5bajky1igotk6dgbdrs,lb-gs5bajky1igotk6dgbdrs,,ap-southeast-1,Singapore,,,,,,,USD,0,,,,,0,0,0,-0.004974556
c78799f300e72330a7303d341f119edd,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,slb,Server Load Balancer,slb_intl,CLB (Pay-As-You-Go) International Site,clcu,CLCU,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""LCU"",""value"":""[0LCU, 9999999999999LCU]""}]",,lb-gs5bajky1igotk6dgbdrs,lb-gs5bajky1igotk6dgbdrs,,ap-southeast-1,Singapore,,,1.9175,LCU,0.007,USD/LCU,USD,0.0134225,List Price*Usage,,,,0,0.0134225,0,0.0134225
01d8aec4a37e625b7347d8726c68b138,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,sls,Simple Log Service,sls_dataingest_public_intl,Log Service - Pay-by-ingested-data - International Site,data_ingest_size,Ingested Raw Data Volume,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Ingested Raw Data Volume"",""value"":""[0GB, 9999999999999GB]""}]",,dataapi-svr-flow-logs:dataapi-svr-flow-logs,5734660326444971;dataapi-svr-flow-logs;dataapi-svr-flow-logs;ap-southeast-1,,ap-southeast-1,Singapore,,,8.073952,GB,0.061,USD/GB,USD,0.492511072,List Price*Usage,,,,0,0.492511072,0,0.492511072
0f2b77e29626fc4e611c0041d9d092af,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,sls,Simple Log Service,sls_dataingest_public_intl,Log Service - Pay-by-ingested-data - International Site,data_ingest_size,Ingested Raw Data Volume,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Ingested Raw Data Volume"",""value"":""[0GB, 9999999999999GB]""}]",,log-service-5734660326444971-ap-southeast-1:actiontrail_audit-log,5734660326444971;log-service-5734660326444971-ap-southeast-1;actiontrail_audit-log;ap-southeast-1,,ap-southeast-1,Singapore,,,26.813603,GB,0.061,USD/GB,USD,1.635629783,List Price*Usage,,,,0,1.635629783,0,1.635629783
16e04767af541c5fdd4ab4c0978b1071,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,sls,Simple Log Service,sls_dataingest_public_intl,Log Service - Pay-by-ingested-data - International Site,storage,Storage Usage of Log Data,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Storage Usage of Log Data"",""value"":""[0GB, 9999999999999GB]""}]",,rfid-access-log:rfid-logstore,5734660326444971;rfid-access-log;rfid-logstore;ap-southeast-1,,ap-southeast-1,Singapore,,,3.955905,GB,0.002875,USD/GB,USD,0.011373227,List Price*Usage,,,,0,0.011373227,0,0.011373227
3fe35b360721c6a92209c450ff7a5368,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,sls,Simple Log Service,sls_dataingest_public_intl,Log Service - Pay-by-ingested-data - International Site,data_ingest_size,Ingested Raw Data Volume,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Ingested Raw Data Volume"",""value"":""[0GB, 9999999999999GB]""}]",,rfid-access-log:rfid-logstore,5734660326444971;rfid-access-log;rfid-logstore;ap-southeast-1,,ap-southeast-1,Singapore,,,0.011229,GB,0.061,USD/GB,USD,0.000684969,List Price*Usage,,,,0,0.000684969,0,0.000684969
482a02c00fcfa82bbbe1a65e61f117a1,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,sls,Simple Log Service,sls_dataingest_public_intl,Log Service - Pay-by-ingested-data - International Site,data_ingest_size,Ingested Raw Data Volume,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Ingested Raw Data Volume"",""value"":""[0GB, 9999999999999GB]""}]",,log-service-5734660326444971-ap-southeast-1:insights_audit-log,5734660326444971;log-service-5734660326444971-ap-southeast-1;insights_audit-log;ap-southeast-1,,ap-southeast-1,Singapore,,,0.000013,GB,0.061,USD/GB,USD,0.000000793,List Price*Usage,,,,0,0.000000793,0,0.000000793
49995b02b022a6a2de9d541b4f9c6845,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,sls,Simple Log Service,sls_dataingest_public_intl,Log Service - Pay-by-ingested-data - International Site,data_ingest_size,Ingested Raw Data Volume,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Ingested Raw Data Volume"",""value"":""[0GB, 9999999999999GB]""}]",,log-service-5734660326444971-ap-southeast-1:actiontrail_audit-log,5734660326444971;log-service-5734660326444971-ap-southeast-1;actiontrail_audit-log;ap-southeast-1,,ap-southeast-1,Singapore,,,12.327768,GB,0.061,USD/GB,USD,0.751993848,List Price*Usage,,,,0,0.751993848,0,0.751993848
4a6eaf66fe272ce267a23a17273885d3,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,sls,Simple Log Service,sls_dataingest_public_intl,Log Service - Pay-by-ingested-data - International Site,storage,Storage Usage of Log Data,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Storage Usage of Log Data"",""value"":""[0GB, 9999999999999GB]""}]",,rfid-access-log:rfid-logstore,5734660326444971;rfid-access-log;rfid-logstore;ap-southeast-1,,ap-southeast-1,Singapore,,,5.11561,GB,0.002875,USD/GB,USD,0.014707379,List Price*Usage,,,,0,0.014707379,0,0.014707379
4c9b65ef03f138486c0df3c44d094050,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,sls,Simple Log Service,sls_dataingest_public_intl,Log Service - Pay-by-ingested-data - International Site,data_ingest_size,Ingested Raw Data Volume,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Ingested Raw Data Volume"",""value"":""[0GB, 9999999999999GB]""}]",,log-service-5734660326444971-ap-southeast-1:insights_audit-log,5734660326444971;log-service-5734660326444971-ap-southeast-1;insights_audit-log;ap-southeast-1,,ap-southeast-1,Singapore,,,0.000003,GB,0.061,USD/GB,USD,0.000000183,List Price*Usage,,,,0,0.000000183,0,0.000000183
